country_code,channel,age,aadhar_gender,occupation,pincode,annual_income,marital_status,networth,source_of_funds,txn_amount_tot,user_count
AE,ATM,23,F,Housewife,126102,499999,Unmarried,5000000,Other,580537.33,1
AE,ATM,23,F,Housewife,127031,149999,Married,500000,Saving,281578.29,1
AE,ATM,23,F,Salaried,500094,499999,Unmarried,3000000,Salary,72152.88,1
AE,ATM,23,F,Salaried,562123,999999,Unmarried,1500000,Salary,4544.28,1
AE,ATM,23,F,Salaried,834004,499999,Married,1500000,Salary,635384.16,1
AE,ATM,23,F,Self Employed Non-Professional,679340,999999,Unmarried,1500000,Other,548232.03,1
AE,ATM,23,F,Self Employed Non-Professional,834002,499999,Unmarried,1500000,Business Proceeds,632431.059999999,1
AE,ATM,23,F,Self Employed Non-Professional,834005,499999,Married,500000,Business Proceeds,95032.04,1
AE,ATM,23,F,Self Employed Professional,121003,299999,Married,500000,Business Proceeds,72435.91,1
AE,ATM,23,F,Self Employed Professional,400022,999999,Married,10000000,Business Proceeds,2840.03,1
AE,ATM,23,F,Self Employed Professional,441001,499999,Married,10000000,Inheritance,513392.579999999,1
AE,ATM,23,F,Self Employed Professional,673571,4999999,Married,100000000,Business Proceeds,297746.01,1
AE,ATM,23,F,Self Employed Professional,673573,499999,Married,1500000,Investments,710749.59,1
AE,ATM,23,F,Self Employed Professional,835222,499999,Married,1500000,Business Proceeds,632980.379999999,1
AE,ATM,23,F,Self Employed Professional,835222,499999,Unmarried,1500000,Business Proceeds,635041.33,1
AE,ATM,23,F,Student,311001,299999,Unmarried,500000,Saving,99372.13,1
AE,ATM,23,F,Student,364001,499999,Unmarried,500000,Business Proceeds,50577.44,1
AE,ATM,23,F,Student,401209,299999,Unmarried,500000,Saving,469741.519999999,1
AE,ATM,23,F,Student,673019,49999,Unmarried,3000000,Saving,299659.63,1
AE,ATM,23,M,Agriculturist,125033,499999,Married,500000,Saving,1145147.31999999,1
AE,ATM,23,M,Agriculturist,126102,499999,Married,250000000,Other,991050.94,2
AE,ATM,23,M,Agriculturist,673596,49999,Unmarried,500000,Salary,295466.07,1
AE,ATM,23,M,Forex,673573,999999,Unmarried,1500000,Other,692535.289999999,1
AE,ATM,23,M,Forex,673601,999999,Unmarried,500000,Saving,1094380.45,1
AE,ATM,23,M,Forex,678583,999999,Unmarried,1500000,Business Proceeds,548232.029999999,1
AE,ATM,23,M,Salaried,110096,499999,Married,1500000,Salary,34480.97,1
AE,ATM,23,M,Salaried,122001,499999,Unmarried,1500000,Salary,45174.06,1
AE,ATM,23,M,Salaried,360007,999999,Unmarried,1500000,Salary,392806.47,1
AE,ATM,23,M,Salaried,380001,499999,Unmarried,500000,Salary,1525053.72,3
AE,ATM,23,M,Salaried,400014,149999,Married,500000,Salary,22724.41,1
AE,ATM,23,M,Salaried,414003,499999,Unmarried,1500000,Salary,22727.98,1
AE,ATM,23,M,Salaried,474002,999999,Unmarried,500000,Salary,172763.89,1
AE,ATM,23,M,Salaried,560024,499999,Married,500000,Salary,596836.61,1
AE,ATM,23,M,Salaried,560027,299999,Unmarried,500000,Salary,594661.36,1
AE,ATM,23,M,Salaried,560097,999999,Unmarried,3000000,Salary,33954.33,1
AE,ATM,23,M,Salaried,673311,49999,Unmarried,500000,Salary,97836.06,1
AE,ATM,23,M,Salaried,673571,999999,Unmarried,1500000,Saving,696843.779999999,1
AE,ATM,23,M,Salaried,673573,999999,Unmarried,5000000,Salary,794817.63,1
AE,ATM,23,M,Salaried,673582,999999,Married,3000000,Salary,397419.8,1
AE,ATM,23,M,Salaried,673585,49999,Unmarried,500000,Salary,297699.589999999,1
AE,ATM,23,M,Salaried,673585,999999,Married,100000000,Sale Of Property,397652.809999999,1
AE,ATM,23,M,Salaried,676517,499999,Unmarried,3000000,Salary,491355.319999999,1
AE,ATM,23,M,Salaried,676525,49999,Unmarried,3000000,Salary,99913.05,1
AE,ATM,23,M,Salaried,676542,499999,Unmarried,500000,Salary,299697.81,1
AE,ATM,23,M,Salaried,678762,49999,Married,500000,Other,696941.55,1
AE,ATM,23,M,Salaried,680543,999999,Married,3000000,Salary,466377.129999999,1
AE,ATM,23,M,Salaried,682018,999999,Married,5000000,Business Proceeds,587951.59,1
AE,ATM,23,M,Salaried,751030,499999,Unmarried,40000000,Saving,99420.8599999999,1
AE,ATM,23,M,Self Employed Non-Professional,126102,499999,Married,500000,Business Proceeds,512236.88,1
AE,ATM,23,M,Self Employed Non-Professional,302005,999999,Unmarried,5000000,Business Proceeds,2272.02,1
AE,ATM,23,M,Self Employed Non-Professional,335001,499999,Married,5000000,Business Proceeds,198817.74,1
AE,ATM,23,M,Self Employed Non-Professional,380004,4999999,Unmarried,3000000,Investments,90474.19,1
AE,ATM,23,M,Self Employed Non-Professional,392001,299999,Unmarried,1500000,Business Proceeds,453524.46,1
AE,ATM,23,M,Self Employed Non-Professional,395009,999999,Unmarried,1500000,Business Proceeds,465883.15,1
AE,ATM,23,M,Self Employed Non-Professional,400003,499999,Married,500000,Business Proceeds,297590.64,1
AE,ATM,23,M,Self Employed Non-Professional,670594,999999,Married,1500000,Other,597162.74,1
AE,ATM,23,M,Self Employed Non-Professional,670594,999999,Unmarried,1500000,Other,696715.8,1
AE,ATM,23,M,Self Employed Non-Professional,673123,499999,Unmarried,3000000,Other,695435.87,1
AE,ATM,23,M,Self Employed Non-Professional,673313,499999,Married,5000000,Investments,190859.78,1
AE,ATM,23,M,Self Employed Non-Professional,673524,999999,Unmarried,3000000,Business Proceeds,79705.25,1
AE,ATM,23,M,Self Employed Non-Professional,673573,999999,Unmarried,500000,Investments,794796.019999999,1
AE,ATM,23,M,Self Employed Non-Professional,673574,499999,Married,5000000,Investments,115914.579999999,1
AE,ATM,23,M,Self Employed Non-Professional,673601,499999,Married,1500000,Investments,696829.03,1
AE,ATM,23,M,Self Employed Non-Professional,673602,299999,Unmarried,500000,Other,596836.61,1
AE,ATM,23,M,Self Employed Non-Professional,673604,999999,Unmarried,1500000,Other,195847.18,1
AE,ATM,23,M,Self Employed Non-Professional,673661,299999,Unmarried,500000,Saving,695192.909999999,1
AE,ATM,23,M,Self Employed Non-Professional,676103,4999999,Married,3000000,Investments,197758.29,1
AE,ATM,23,M,Self Employed Non-Professional,678582,299999,Married,500000,Other,197758.29,1
AE,ATM,23,M,Self Employed Non-Professional,679326,999999,Married,500000,Saving,244351.64,1
AE,ATM,23,M,Self Employed Professional,124022,4999999,Unmarried,5000000,Business Proceeds,211222.77,1
AE,ATM,23,M,Self Employed Professional,126102,499999,Married,500000,Business Proceeds,318752.63,1
AE,ATM,23,M,Self Employed Professional,126102,999999,Unmarried,3000000,Business Proceeds,887864.08,1
AE,ATM,23,M,Self Employed Professional,126113,999999,Unmarried,3000000,Other,970867.679999999,1
AE,ATM,23,M,Self Employed Professional,244241,999999,Married,1500000,Business Proceeds,11361.91,1
AE,ATM,23,M,Self Employed Professional,342003,499999,Unmarried,1500000,Business Proceeds,570484.33,1
AE,ATM,23,M,Self Employed Professional,361001,299999,Married,1500000,Business Proceeds,197508.81,1
AE,ATM,23,M,Self Employed Professional,395010,999999,Married,3000000,Business Proceeds,289339.43,1
AE,ATM,23,M,Self Employed Professional,400064,999999,Married,1500000,Professional Fee,4544.05,1
AE,ATM,23,M,Self Employed Professional,421005,999999,Married,1500000,Other,308593.81,1
AE,ATM,23,M,Self Employed Professional,508206,999999,Married,10000000,Business Proceeds,786795.529999999,1
AE,ATM,23,M,Self Employed Professional,508206,4999999,Unmarried,20000000,Business Proceeds,1080741.56,1
AE,ATM,23,M,Self Employed Professional,560068,999999,Married,1500000,Saving,216439.76,1
AE,ATM,23,M,Self Employed Professional,571234,499999,Unmarried,1500000,Business Proceeds,64422.5,1
AE,ATM,23,M,Self Employed Professional,670008,499999,Unmarried,3000000,Business Proceeds,299922.51,1
AE,ATM,23,M,Self Employed Professional,670613,299999,Married,1500000,Saving,99572.81,1
AE,ATM,23,M,Self Employed Professional,670645,4999999,Married,3000000,Other,595448.45,1
AE,ATM,23,M,Self Employed Professional,670646,149999,Married,3000000,Other,100110.98,1
AE,ATM,23,M,Self Employed Professional,673010,499999,Married,3000000,Inheritance,398024.449999999,1
AE,ATM,23,M,Self Employed Professional,673012,499999,Unmarried,20000000,Business Proceeds,576888.899999999,1
AE,ATM,23,M,Self Employed Professional,673019,149999,Unmarried,1500000,Business Proceeds,395239.59,1
AE,ATM,23,M,Self Employed Professional,673505,999999,Unmarried,3000000,Investments,988979.169999999,1
AE,ATM,23,M,Self Employed Professional,673525,999999,Unmarried,3000000,Saving,596477.6,1
AE,ATM,23,M,Self Employed Professional,673571,4999999,Unmarried,40000000,Business Proceeds,295541.27,1
AE,ATM,23,M,Self Employed Professional,673572,299999,Married,1500000,Business Proceeds,295526.42,1
AE,ATM,23,M,Self Employed Professional,673572,499999,Unmarried,1500000,Business Proceeds,292924.64,1
AE,ATM,23,M,Self Employed Professional,673572,999999,Unmarried,500000,Saving,293497.97,1
AE,ATM,23,M,Self Employed Professional,673573,499999,Married,100000000,Salary,693383.559999999,1
AE,ATM,23,M,Self Employed Professional,673573,499999,Unmarried,500000,Other,488509.29,1
AE,ATM,23,M,Self Employed Professional,673573,4999999,Married,20000000,Business Proceeds,102248.8,1
AE,ATM,23,M,Self Employed Professional,673582,999999,Unmarried,3000000,Business Proceeds,102263.68,1
AE,ATM,23,M,Self Employed Professional,673585,499999,Unmarried,1500000,Saving,295466.07,1
AE,ATM,23,M,Self Employed Professional,673585,4999999,Married,100000000,Business Proceeds,297746.01,1
AE,ATM,23,M,Self Employed Professional,673586,499999,Unmarried,1500000,Business Proceeds,295584.05,1
AE,ATM,23,M,Self Employed Professional,673586,499999,Unmarried,3000000,Business Proceeds,295194.279999999,1
AE,ATM,23,M,Self Employed Professional,673612,4999999,Unmarried,10000000,Sale Of Property,292690.7,1
AE,ATM,23,M,Self Employed Professional,673641,999999,Married,1500000,Saving,199985.86,1
AE,ATM,23,M,Self Employed Professional,676311,499999,Married,3000000,Business Proceeds,708416.829999999,1
AE,ATM,23,M,Self Employed Professional,676311,499999,Married,3000000,Saving,717362.44,1
AE,ATM,23,M,Self Employed Professional,676509,499999,Married,500000,Other,297424.32,1
AE,ATM,23,M,Self Employed Professional,676519,299999,Married,1500000,Saving,297841.53,1
AE,ATM,23,M,Self Employed Professional,679326,499999,Unmarried,1500000,Business Proceeds,342128.45,1
AE,ATM,23,M,Self Employed Professional,679326,999999,Married,1500000,Business Proceeds,240588.48,1
AE,ATM,23,M,Self Employed Professional,679326,999999,Married,3000000,Salary,323800.36,1
AE,ATM,23,M,Self Employed Professional,679561,999999,Married,3000000,Investments,596387.25,1
AE,ATM,23,M,Self Employed Professional,680518,999999,Unmarried,1500000,Other,297426.88,1
AE,ATM,23,M,Self Employed Professional,759122,999999,Married,3000000,Business Proceeds,63308.4599999999,1
AE,ATM,23,M,Student,110040,499999,Unmarried,1500000,Investments,27133.23,1
AE,ATM,23,M,Student,125042,499999,Unmarried,250000000,Other,489801.5,1
AE,ATM,23,M,Student,221404,499999,Unmarried,500000,Saving,14316.38,1
AE,ATM,23,M,Student,302012,299999,Unmarried,3000000,Other,2261.85,1
AE,ATM,23,M,Student,508206,299999,Unmarried,3000000,Saving,188587.64,1
AE,ATM,23,M,Student,520015,49999,Unmarried,500000,Other,113054.92,1
AE,ATM,23,M,Student,521212,299999,Unmarried,1500000,Other,113652.32,1
AE,ATM,23,M,Student,560097,49999,Unmarried,500000,Saving,67868.4,1
AE,ATM,23,M,Student,576104,49999,Unmarried,500000,Saving,97278.04,1
AE,ATM,23,M,Student,581320,299999,Unmarried,1500000,Other,2714.54,1
AE,ATM,23,M,Student,632002,49999,Unmarried,500000,Saving,81807.83,1
AE,ATM,23,M,Student,673571,49999,Unmarried,1500000,Saving,297763.569999999,1
AE,ATM,23,M,Student,673571,499999,Unmarried,5000000,Investments,218953.57,1
AE,ATM,23,M,Student,673585,49999,Unmarried,500000,Other,395536.95,1
AE,ATM,23,M,Student,673645,499999,Unmarried,3000000,Saving,294787.209999999,1
AE,ATM,23,M,Student,673661,299999,Unmarried,3000000,Investments,197629.01,1
AE,ATM,23,M,Student,673661,999999,Unmarried,120000000,Saving,299657.08,1
AE,ATM,23,M,Student,676541,149999,Unmarried,500000,Saving,199887.22,1
AE,ATM,23,M,Travel Agency,322251,49999,Unmarried,500000,Saving,4516.58,1
AE,ATM,23,M,Travel Agency,673572,999999,Unmarried,3000000,Other,692535.289999999,1
AE,ATM,23,M,Used Car Sales,673008,499999,Married,500000,Saving,575727.53,1
AE,ATM,24,F,Housewife,360007,299999,Married,1500000,Saving,391496.64,1
AE,ATM,24,F,Housewife,508206,4999999,Married,5000000,Business Proceeds,1090581.64,1
AE,ATM,24,F,Salaried,110059,999999,Unmarried,1500000,Salary,96388.04,1
AE,ATM,24,F,Salaried,380028,299999,Unmarried,1500000,Salary,542833.91,1
AE,ATM,24,F,Salaried,411033,999999,Unmarried,3000000,Salary,2256.43999999999,1
AE,ATM,24,F,Salaried,411036,499999,Unmarried,1500000,Salary,15895.14,1
AE,ATM,24,F,Salaried,500060,4999999,Unmarried,3000000,Salary,23145.18,1
AE,ATM,24,F,Salaried,560103,4999999,Married,10000000,Salary,2261.2,1
AE,ATM,24,F,Salaried,673573,999999,Unmarried,3000000,Other,891360.149999999,1
AE,ATM,24,F,Self Employed Non-Professional,508206,499999,Unmarried,5000000,Inheritance,1401895.39,1
AE,ATM,24,F,Self Employed Professional,673015,999999,Unmarried,3000000,Business Proceeds,5109.84,1
AE,ATM,24,F,Student,110035,49999,Unmarried,1500000,Investments,56461.44,1
AE,ATM,24,F,Student,403707,499999,Unmarried,5000000,Saving,46010.84,1
AE,ATM,24,F,Student,673574,49999,Married,500000,Other,115257.67,1
AE,ATM,24,M,Agriculturist,124112,999999,Unmarried,250000000,Other,485625.76,1
AE,ATM,24,M,Agriculturist,126101,299999,Married,5000000,Other,519572.64,1
AE,ATM,24,M,Builders And Real Estate,673601,299999,Married,500000,Other,547058.55,1
AE,ATM,24,M,Financial Services /Invesment Serv/ Mutual Fund,673586,299999,Married,500000,Other,299923.48,1
AE,ATM,24,M,Financial Services /Invesment Serv/ Mutual Fund,673586,499999,Unmarried,3000000,Business Proceeds,811534.649999999,1
AE,ATM,24,M,Financial Services /Invesment Serv/ Mutual Fund,678583,999999,Unmarried,1500000,Business Proceeds,548232.03,1
AE,ATM,24,M,Financial Services /Invesment Serv/ Mutual Fund,682027,149999,Unmarried,10000000,Business Proceeds,299699.44,1
AE,ATM,24,M,Forex,243003,299999,Married,1500000,Other,9088.1,1
AE,ATM,24,M,Forex,673601,499999,Married,1500000,Other,765484.379999999,1
AE,ATM,24,M,Notaries,673582,149999,Unmarried,1500000,Other,393349.67,1
AE,ATM,24,M,Notaries,673586,999999,Unmarried,1500000,Business Proceeds,247550.09,1
AE,ATM,24,M,Salaried,110045,999999,Unmarried,1500000,Salary,347547.209999999,1
AE,ATM,24,M,Salaried,110076,5000000,Unmarried,3000000,Salary,40645.19,1
AE,ATM,24,M,Salaried,122017,299999,Unmarried,1500000,Salary,97642.41,1
AE,ATM,24,M,Salaried,208010,499999,Unmarried,5000000,Salary,611782.09,1
AE,ATM,24,M,Salaried,307026,299999,Unmarried,1500000,Salary,631459.53,1
AE,ATM,24,M,Salaried,360007,499999,Married,3000000,Salary,590249.63,1
AE,ATM,24,M,Salaried,380001,499999,Unmarried,500000,Salary,1081846.52,2
AE,ATM,24,M,Salaried,394120,999999,Unmarried,3000000,Salary,67786.95,1
AE,ATM,24,M,Salaried,400062,4999999,Unmarried,3000000,Salary,99491.33,1
AE,ATM,24,M,Salaried,400101,4999999,Unmarried,40000000,Salary,97809,1
AE,ATM,24,M,Salaried,422006,999999,Unmarried,3000000,Salary,7417.27,1
AE,ATM,24,M,Salaried,508206,499999,Unmarried,3000000,Inheritance,698738.179999999,1
AE,ATM,24,M,Salaried,560064,499999,Married,3000000,Salary,293702.86,1
AE,ATM,24,M,Salaried,561213,499999,Unmarried,1500000,Business Proceeds,97309.79,1
AE,ATM,24,M,Salaried,575001,299999,Unmarried,500000,Salary,7368.16,1
AE,ATM,24,M,Salaried,670692,299999,Unmarried,1500000,Salary,298378.1,1
AE,ATM,24,M,Salaried,671321,499999,Married,1500000,Other,11362.83,1
AE,ATM,24,M,Salaried,673019,499999,Married,1500000,Other,575810.02,1
AE,ATM,24,M,Salaried,673123,49999,Unmarried,5000000,Salary,97838.84,1
AE,ATM,24,M,Salaried,673585,999999,Married,5000000,Salary,299922.21,1
AE,ATM,24,M,Salaried,673586,499999,Married,1500000,Salary,218819.35,1
AE,ATM,24,M,Salaried,673586,999999,Married,1500000,Salary,299739.41,1
AE,ATM,24,M,Salaried,673616,49999,Unmarried,1500000,Salary,97838.84,1
AE,ATM,24,M,Salaried,673641,499999,Unmarried,500000,Salary,297596.36,1
AE,ATM,24,M,Salaried,676320,149999,Unmarried,1500000,Salary,449913.73,1
AE,ATM,24,M,Salaried,682021,299999,Married,500000,Salary,397763.98,1
AE,ATM,24,M,Salaried,741103,299999,Married,500000,Salary,236717.61,1
AE,ATM,24,M,Self Employed Non-Professional,208001,499999,Unmarried,3000000,Business Proceeds,542931.68,1
AE,ATM,24,M,Self Employed Non-Professional,394210,999999,Unmarried,1500000,Saving,27267.22,1
AE,ATM,24,M,Self Employed Non-Professional,508206,499999,Unmarried,500000,Saving,1357233.65999999,1
AE,ATM,24,M,Self Employed Non-Professional,508206,499999,Unmarried,5000000,Inheritance,1337417.33,1
AE,ATM,24,M,Self Employed Non-Professional,670571,49999,Married,1500000,Other,577048.51,1
AE,ATM,24,M,Self Employed Non-Professional,670601,499999,Unmarried,500000,Salary,696691.49,1
AE,ATM,24,M,Self Employed Non-Professional,670693,999999,Unmarried,1500000,Other,696715.8,1
AE,ATM,24,M,Self Employed Non-Professional,671317,499999,Unmarried,1500000,Business Proceeds,293332.35,1
AE,ATM,24,M,Self Employed Non-Professional,673008,499999,Married,1500000,Other,596012.67,1
AE,ATM,24,M,Self Employed Non-Professional,673014,299999,Unmarried,3000000,Inheritance,297865.4,1
AE,ATM,24,M,Self Employed Non-Professional,673016,499999,Unmarried,20000000,Other,341239.19,1
AE,ATM,24,M,Self Employed Non-Professional,673315,4999999,Married,40000000,Other,295466.07,1
AE,ATM,24,M,Self Employed Non-Professional,673572,999999,Unmarried,1500000,Investments,97483.92,1
AE,ATM,24,M,Self Employed Non-Professional,673573,499999,Unmarried,500000,Saving,219882.21,1
AE,ATM,24,M,Self Employed Non-Professional,673577,299999,Unmarried,500000,Business Proceeds,694824.42,1
AE,ATM,24,M,Self Employed Non-Professional,673586,499999,Married,500000,Business Proceeds,590828.929999999,1
AE,ATM,24,M,Self Employed Non-Professional,673586,999999,Married,5000000,Business Proceeds,297879.339999999,1
AE,ATM,24,M,Self Employed Non-Professional,673601,499999,Married,1500000,Sale Of Property,397499.56,1
AE,ATM,24,M,Self Employed Non-Professional,673602,499999,Unmarried,500000,Saving,892568.37,1
AE,ATM,24,M,Self Employed Non-Professional,676541,499999,Married,1500000,Business Proceeds,202184.419999999,1
AE,ATM,24,M,Self Employed Non-Professional,678102,499999,Unmarried,3000000,Other,295466.07,1
AE,ATM,24,M,Self Employed Professional,110030,999999,Unmarried,1500000,Saving,198296.15,1
AE,ATM,24,M,Self Employed Professional,110045,5000000,Unmarried,20000000,Business Proceeds,105235.03,1
AE,ATM,24,M,Self Employed Professional,126102,499999,Unmarried,1500000,Business Proceeds,874352.12,1
AE,ATM,24,M,Self Employed Professional,126102,999999,Unmarried,3000000,Business Proceeds,875152.16,1
AE,ATM,24,M,Self Employed Professional,201007,299999,Unmarried,500000,Saving,52255.2599999999,1
AE,ATM,24,M,Self Employed Professional,244231,999999,Unmarried,3000000,Salary,14677.47,1
AE,ATM,24,M,Self Employed Professional,244302,499999,Married,1500000,Saving,49646.5,1
AE,ATM,24,M,Self Employed Professional,321001,499999,Unmarried,500000,Other,101749.749999999,1
